,대상자번호,업종코드,대상자명,대상자코드
2345792,3100112079,10799,(주)가보팜스,100
2345795,3100112083,29210,(주)코리아마이크론,100
2345835,3100109466,25111,(주)양정,100
2345842,3100110361,13229,(주)송백무역,100
2345844,3100110363,46321,(주)지엘트레이딩,100
2345845,3100108680,20433,(주)아마르떼,100
2345871,3100108858,24111,주식회사신한제강,100
2345875,3100108862,28302,(주)코스켐,100
2345894,3100109060,13999,(주)알테크놀로지,100
2345898,3100109064,15110,(주)태성,100
2345909,3100108911,29299,(주)아이엔티코리아,100
2345919,3100110645,26299,주식회사 에스세라,100
2345923,3100111801,29119,(주)영광,100
2345924,3100111802,22211,폴리프레임(주),100
2345928,3100112096,24311,(주)씨에프이엔티,100
2346025,3100105100,46105,(주)카라소프트,100
2346115,3100113856,29271,웰텍인더스(주),100
2346132,3100114761,29119,(주)옥텍,100
2346135,3100114531,17121,주식회사 탑클리어,100
2346142,3100114804,75330,에이치디에스씨큐리티(주),100
2346158,3100113017,30310,(주)부흥중공업,100
2346159,3100113018,46739,주식회사 동남인더스트리,100
2346182,3100113970,26120,(주)프리즘테크놀로지,100
2346210,3100110496,26299,(주)나노비전,100
2346350,3100020174,33999,유화산업(주),100
2346390,3100024050,29241,(주)필엔지니어링,100
2346406,3100023516,30310,진영산업(주),100
2346417,3100022368,15211,범주통상,100
2346477,3100011363,46411,(주)아인합섬(두베스트 동일대표),100
2346478,3100011366,33999,(주)베가,100
2346494,3100011573,26299,대륭전자(주),100
2346518,3100012790,46411,(주)중원월드뮤션,100
2346588,3100008751,33999,부천산업,100
2346626,3100011322,46721,월드스포츠(주),100
2346630,3100013219,13221,(주)일신텍스타일,100
2346655,3100027178,33999,(주)에이탑,100
2346670,3100024234,46800,(주)우현,100
2346681,3100100355,13221,유성산업,100
2346701,3100100146,10712,(주)건양식품,100
2346753,3100012204,30310,(주)세원,100
2346757,3100025356,46721,코스틸 주식회사,100
2346760,3100025978,33999,(주)파라다이스산업,100
2346780,3100024559,26410,(주)씨앤비텍,100
2346823,3100013462,26120,(주)청송상공,100
2346833,3100105535,25941,파스웰드풍산레이저 주식회사,100
2346864,3100107602,46800,(주)하나메탈,100
2346887,3100105012,38301,(주)한국메탈,100
2346900,3100108031,1110,하나인삼주식회사,100
2346922,3100107615,13221,주식회사 신양,100
2346923,3100107616,29199,(주)제로팩,100
2346934,3100107665,13221,캡원(주),100
2346992,3100112457,33999,(주)티피씨코리아,100
2346997,3100112230,14191,브릭스통상,100
2346999,3100112232,38301,(주)그린콜닷컴,100
2347006,3100112270,38302,(주)네오드,100
2347020,3100114079,46539,(주)케이엠이,100
2347038,3100111744,14199,(주)에스앤에프유나이티드,100
2347041,3100111747,29119,(주)현대기계테크,100
2347048,3100112626,46451,코탑트레이딩,100
2347068,3100112417,20421,(주)아해,100
2347104,3100114233,46799,(주) 세정인터내셔날,100
2347111,3100113992,46711,동성코퍼,100
2347137,3100109169,29241,(주)디비텍,100
2347147,3100109367,29299,엔알티 주식회사,100
2347156,3100108319,46105,(주)두잇코퍼레이션,100
2347266,6000064157,47411,(주)피풀,100
2347288,6000069181,46539,디앤제이,100
2347320,6000094195,14191,(주)다우인터내셔날,100
2347380,3100113058,10309,농업회사법인(주)일해,100
2347385,3100112830,26299,혜진전자,100
2347392,3100113708,29119,(주)태산정공,100
2347404,3100115749,46411,칸폴리머,100
2347406,3100115751,20421,(주)바론에스엘,100
2347426,3100112840,46711,(주)디앤에이치텍스,100
2347432,3100113113,33999,(주)서경,100
2347439,3100112906,50111,트래븐해운(주),100
2347565,3100111536,46800,기산물산상사,100
2347605,3100108847,33999,월드온텍,100
2347612,3100108892,14199,(주)이안물산,100
2347614,3100108895,13221,(주)조양코퍼레이션,100
2347624,3100111473,13221,제이투 텍스타일(주),100
2347642,3100109046,26410,(주)홍일디엠씨,100
2347648,3100001128,28909,삼성전기(주),100
2347655,3100001304,26511,(주)코텍,100
2347665,3100001609,20301,(주)경인양행,100
2347668,3100023673,28410,(주)디에스이,100
2347691,3100023487,46800,지케이 일렉트로닉스,100
2347709,3100023614,26511,(주)토비스,100
2347714,3100022336,13213,비씨상사,100
2347730,3100023766,29241,전진중공업(주),100
2347774,3100023149,28111,백두전자산업,100
2347790,3100021356,26299,주식회사 세스트,100
2347829,3100023993,24191,포우에스엠(주),100
2347841,3100023100,29120,(주)국제유압,100
2347845,3100023803,13221,필웨이텍스타일(주),100
2347851,3100024103,13999,(주)한일유에스지,100
2347854,6000006657,46800,보원인터내셔널,100
2347884,3100008877,46105,(주)가도트레이딩,100
2347888,3100011703,14199,(주)우광엔터프라이즈,100
2347897,3100009822,29180,(주)백산오피씨,100
2347910,3100013051,10799,(주)두산,100
2347923,3100011865,46721,(주)동마코퍼레이션,100
2347926,3100011868,33110,제이에이치트레이딩,100
2347972,3100020059,30310,대량산업(주),100
2347994,3100009858,29119,헤스본(주),100
2348013,3100010301,26120,동양텔레콤 주식회사,100
2348016,3100025599,13221,(주)마정텍스타일,100
2348019,3100003659,13221,(주)경인,100
2348036,3100001686,33110,대광산업(주),100
2348171,3100007120,10799,주식회사 한국농수산,100
2348187,3100025744,46105,(주)아이디코리아,100
2348233,3100026623,46105,(주)하나물산,100
2348244,3100106500,28909,유정기연(주),100
2348246,3100106502,26511,엑셈피디스플레이주식회사,100
2348258,3100107156,26120,디지플라워(주),100
2348265,3100107661,14300,(주)동명리미티드,100
2348274,3100107438,26299,(주)가람솔루션,100
2348302,3100106821,46800,(주)유알지(구.(주)팔라마코리아),100
2348316,3100105450,20111,영신산업사,100
2348352,3100107988,45211,(주)케이플러스,100
2348378,3100112047,10712,(주)성환에프엔비,100
2348393,3100113867,28511,(주)재창산업,100
2348394,3100113868,46800,유티씨,100
2348421,3100113529,13221,(주)영진텍스모어,100
2348422,3100113530,25991,서진산업,100
2348452,3100112239,26299,(주)동보아이앤씨,100
2348462,3100112012,58211,(주)시스벤,100
2348482,3100111876,46739,(주)크레스코코퍼레이션,100
2348492,3100116044,27191,(주)다이치 옵티칼,100
2348537,3100104250,46105,엘오지무역(주),100
2348540,3100104253,46105,(주)세용상사,100
2348557,3100102774,30310,엠티케이(주),100
2348567,3100102822,13221,(주)제이엘,100
2348594,3100101876,13221,(주)씨케이글로벌,100
2348620,3100102832,46800,경성에프엠비,100
2348669,3100114949,13221,정진상사,100
2348670,3100112746,26120,주식회사 프로비젼,100
2348692,3100112912,20501,(주)텍스모드,100
2348724,3100109132,22211,퍼피코리아,100
2348736,3100109184,31920,(주)엔스틸,100
2348751,3100111029,13221,진화물산(주),100
2348753,3100111031,46105,주식회사 큐케이씨,100
2348761,3100108333,33999,(주)캬라반이에스,100
2348775,3100109236,22211,(주)조광데코,100
2348800,3100111083,46721,(주)이녹스,100
2348829,3100111305,27211,(주)제이에스리서치,100
2348842,3100111133,46411,(주)티케이알엔비,100
2348851,3100109909,29271,세메스(주),100
2348890,3100110141,26120,(주)엑스알플러스,100
2348891,3100110142,10219,바다수산,100
2348892,3100110143,33999,(주)두리코씨앤티,100
2348897,3100109054,20111,(주)함일셀레나,100
2348912,3100109143,26511,(주)케이프로텍,100
2348926,3100104447,20421,(주)도일기계공업,100
2348927,3100104448,46800,(주)시스몰,100
2348968,3100106035,14491,(주)케이아트텍,100
2349042,3100104643,33401,(주)퓨처탑,100
2349046,3100104649,26120,(주)인투텍,100
2349052,3100104694,13999,(주)이레쇼셰뜨,100
2349063,3100102144,18111,(주)보성인더스트리,100
2349078,3100002296,20499,경동제약(주),100
2349128,3100023951,13109,(주)제이티엠,100
2349139,3100024322,14199,원효양행,100
2349212,3100021412,25911,(주)공영,100
2349235,3100021541,29119,(주)에이텍한독,100
2349252,3100024365,24211,(주)대륭씨앤에이,100
2349258,3100023411,13221,서광무역(주),100
2349292,3100020359,46800,(주)다통텍스타일,100
2349311,3100010035,14199,(주)에스엠케이인터내셔날,100
2349347,3100012496,24121,(주)혁산압연,100
2349366,3100014080,15211,(주)이지스포츠,100
2349394,3100020126,33999,(주)신형메탈,100
2349396,3100020675,29210,(주)오토엠아이티,100
2349402,3100011094,13221,(주)두상무역,100
2349464,3100002800,13221,(주)베코인터내쇼날,100
2349469,3100005617,33999,(주)수성,100
2349489,3100102332,33999,(주) 모닝듀,100
2349509,3100101173,23191,(주)신안에스엔피,100
2349536,3100026766,26120,오리온광통신(주),100
2349537,3100004062,15129,(주)대진로오드,100
2349588,3100026276,46105,(주)트레빌인터내셔널,100
2349592,3100014082,33999,동원시스템즈(주),100
2349597,3100009758,24191,(주)태웅,100
2349604,6000049617,13221,(주)조은필링,100
2349624,3100025985,45211,코리아오토(주),100
2349673,3100107836,14199,(주)프리존스인터내셔널,100
2349677,3100108102,13229,대명 Tex-Tile,100
2349687,3100106825,26310,(주)세우테크,100
2349689,3100106863,14191,(주)대안교역,100
2349703,3100106913,46799,미래글로발리미티드(주),100
2349735,3100107854,36010,(주)코레드,100
2349745,3100105735,24131,이파이프(주),100
2349784,3100114827,46510,재성오토파츠(주),100
2349821,3100112015,27191,(주)엠아이텍,100
2349822,3100112287,13221,정안화섬(주),100
2349828,3100112056,29221,명진기계(주),100
2349839,3100113838,28111,(주)한국전원,100
2349843,3100112772,30310,(주)두선정밀,100
2349847,3100112777,22250,(주)광주삼정기업,100
2349864,3100112574,24111,(주)흥아상공,100
2349876,3100111923,20301,(주)세림에프앤비,100
2349902,3100102262,26299,(주)소현이십일,100
2349904,3100103491,46711,위맥스,100
2349908,3100103496,45211,원일전장,100
2349931,3100114760,46431,한국삼성통상(주),100
2349942,3100112593,13401,(주)송경패브릭,100
2349949,3100113244,26511,(주)알에스솔루텍,100
2349950,3100113245,13221,주식회사원글로벌,100
2349958,3100115023,13229,K.M.C(케이엠씨),100
2349960,3100114125,32099,(주)다린STC,100
2349963,3100112788,33999,정우C & C,100
2349968,3100112796,20421,(주)노루페인트,100
2349971,3100112800,46800,(주)아이피피코퍼레이션,100
2349989,3100109235,25122,대봉아크로텍(주),100
2350013,3100110849,28410,(주)주원,100
2350059,3100110902,33110,(주)이넥트론,100
2350093,3100108307,13229,G&G TEXTILE INC,100
2350094,3100111143,29210,(주)파워렉스코퍼레이션,100
2350109,3100112649,20301,(주)넥스텍이엔지,100
2350117,3100109741,28121,(주)화인엘텍,100
2350128,3100109786,33110,(주)젬스코리아,100
2350175,3100109200,26299,(주)아이다스아이앤씨,100
2350229,3100118483,22111,주식회사 인컴코리아,100
2350235,3100118504,29271,에스이디스플레이(주),100
2350241,3100118510,26299,STX솔라(주),100
2350294,6000056629,46105,신화와미래 주식회사,100
2350340,6000008641,46739,(주)킵스코,100
2350376,6000009632,26299,(주)선호테크,100
2350458,6000032603,46800,(주)한빛물산,100
2350493,3100110955,22211,(주) 대우테크,100
2350503,3100109447,14191,(주)대진테크플러스,100
2350514,3100111519,26310,(주)네오포토콘,100
2350537,3100021510,33110,(주)엠케이에스상사,100
2350570,3100021470,30310,(주)캐스텍코리아,100
2350586,3100024254,45301,(주)유니스타,100
2350587,3100024255,46800,동영아이웨어,100
2350591,3100024261,29241,광림산기(주),100
2350624,3100021826,31111,(주)신아에스비(구SLS조선),100
2350639,3100022113,16221,대교산업,100
2350647,3100021978,24211,화성이디엠(주),100
2350667,3100021598,20301,(주)대진,100
2350680,3100020945,46799,(주)제이에스컴퍼니,100
2350753,3100012600,29120,(주)케이피씨(안장홍),100
2350757,3100012679,46800,(주)두루씨엔시,100
2350769,3100012510,45110,(주)세경오토,100
2350813,3100008832,29150,(주)위너스기술,100
2350840,3100011773,13229,(주)산우리미티드,100
2350848,3100011789,46800,(주)홍림기업,100
2350854,3100012666,28111,지남기전(주),100
2350886,3100012833,24211,진흥금속(주),100
2350908,3100102623,22111,(주)경일아이엔씨,100
2350922,3100100162,21101,종근당바이오(주),100
2350937,3100025625,33999,(주)중아토이,100
2350954,3100101709,13221,(주)태광교역,100
2351004,3100102026,46721,백제비앤에스,100
2351007,3100102076,46539,미래통상,100
2351043,3100023047,29210,대동공업(주),100
2351096,3100106917,26410,삼신이노텍(주),100
2351110,3100108156,15129,케이에이치씨오(주),100
2351115,3100108162,13221,칠성산업(주),100
2351126,3100106216,25931,서산정밀공구(주),100
2351181,3100105245,26410,사이버넷(주),100
2351187,3100113190,20433,(주)동의화장품,100
2351200,3100114356,26120,(주)케이엘텍,100
2351207,3100114396,28410,(주)오렉스,100
2351231,3100112577,13229,(주)오앤케이텍스타일,100
2351304,3100108292,25921,(주)제닉스,100
2351331,3100112396,46105,성신,100
2351340,3100108550,33999,(주)미스터토너,100
2351351,3100109429,30310,경도화학,100
2351385,3100108611,47411,이레트래이딩(주),100
2351403,3100111354,26410,(주)이노엠텍,100
2351433,3100109527,46721,(주)온스틸,100
2351439,3100110445,46800,마노텍스,100
2351443,3100110450,14199,(주)기도산업,100
2351445,3100110193,29119,(주)에스케이토탈마린,100
2351492,6000012628,46739,(주)이노켐스,100
2351516,6000010145,17110,주식회사 전주페이퍼,100
2351577,3100104152,26299,영풍전자(주),100
2351582,3100104194,33999,(주)필아로마,100
2351594,3100102567,27112,(주)메디테크,100
2351615,3100104303,29299,(주)동양프라웰,100
2351616,3100104304,13221,(주)서울패브릭,100
2351639,3100112382,29120,(주)지엔엠텍,100
2351642,3100112386,33401,하나모형,100
2351649,3100108521,29150,(주)코리아컴버션,100
2351655,3100108527,46321,업카이트(주),100
2351661,3100111525,25111,(주)현대엠엘,100
2351664,3100111529,29119,(주)삼보엔지니어링,100
2351667,3100111285,33401,쓰리아이피(주),100
2351671,3100111290,46800,(주)해영무역,100
2351677,3100111330,13229,(주)오성텍스,100
2351703,3100109945,33999,(주)티티비글로발,100
2351708,3100109724,33999,(주)호산,100
2351714,3100109989,72921,(주)소야,100
2351721,3100109770,46800,트라텍솔루션스,100
2351734,3100111235,46721,(주)코스넷,100
2351742,3100112698,26120,리치테크,100
2351744,3100111821,13221,(주)유성산자,100
2351785,3100105186,15110,(주)디엘코리아,100
2351795,3100103344,13229,로티플코퍼레이션,100
2351797,3100103346,15190,(주)청명피혁,100
2351807,3100103391,20433,대양물산,100
2351811,3100103396,13229,(주)대동씨에스,100
2351817,3100109321,13221,(주)바이루이스,100
2351872,3100111272,26120,(주)휴텍이일,100
2351873,3100111553,22250,바이오켐(주),100
2351874,3100111554,13999,(주)비엔비트림코퍼레이션,100
2351875,3100111555,13221,태건인터내셔널(주),100
2351878,3100111307,26120,(주)쏠리스,100
2351887,3100109653,28302,우리전선(주),100
